Cycle,Code,Role,Values
1,ISTJ-A,Logistician,"[47, 31, 85, 57, 75]"
2,ESTJ-A,Executive,"[56, 21, 88, 51, 81]"
3,ISTJ-A,Logistician,"[49, 27, 79, 54, 76]"
4,ESTJ-A,Executive,"[51, 27, 89, 51, 82]"
5,ISTJ-A,Logistician,"[49, 28, 81, 57, 75]"
6,ISTP-A,Virtuoso,"[47, 24, 83, 49, 72]"
7,ISTJ-A,Logistician,"[49, 31, 81, 56, 76]"
8,ISTJ-A,Logistician,"[40, 29, 81, 57, 76]"
9,ESTJ-A,Executive,"[51, 28, 82, 53, 74]"
10,ISTJ-A,Logistician,"[44, 28, 81, 57, 79]"
11,ISTJ-A,Logistician,"[44, 28, 76, 56, 72]"
12,ISTP-A,Virtuoso,"[47, 27, 82, 44, 75]"
13,ISTP-A,Virtuoso,"[46, 34, 85, 42, 71]"
14,ISTJ-A,Logistician,"[43, 27, 81, 53, 76]"
15,ESTJ-A,Executive,"[57, 31, 81, 53, 78]"
16,ISTP-A,Virtuoso,"[49, 24, 81, 40, 79]"
17,ISTP-A,Virtuoso,"[46, 32, 82, 46, 71]"
18,ISTJ-A,Logistician,"[42, 32, 79, 58, 76]"
19,ESTP-A,Entrepreneur,"[54, 20, 81, 44, 76]"
20,ISTP-A,Virtuoso,"[44, 29, 79, 49, 75]"
