Cycle,Code,Role,Values
1,ISTP-A,Virtuoso,"[21, 36, 75, 28, 76]"
2,ISTP-A,Virtuoso,"[15, 35, 76, 24, 69]"
3,ISTP-A,Virtuoso,"[25, 35, 76, 26, 74]"
4,ISTP-A,Virtuoso,"[28, 29, 76, 21, 75]"
5,ISTP-A,Virtuoso,"[24, 38, 74, 25, 76]"
6,ISTP-A,Virtuoso,"[18, 29, 76, 24, 74]"
7,ISTP-A,Virtuoso,"[22, 35, 79, 18, 74]"
8,ISTP-A,Virtuoso,"[22, 31, 74, 28, 78]"
9,ISTP-A,Virtuoso,"[24, 35, 71, 26, 74]"
10,ISTP-A,Virtuoso,"[22, 32, 75, 28, 76]"
11,ISTP-A,Virtuoso,"[28, 35, 74, 31, 72]"
12,ISTP-A,Virtuoso,"[22, 31, 78, 29, 74]"
13,ISTP-A,Virtuoso,"[22, 34, 74, 28, 75]"
14,ISTP-A,Virtuoso,"[22, 31, 72, 29, 69]"
15,ISTP-A,Virtuoso,"[21, 29, 76, 29, 76]"
16,ISTP-A,Virtuoso,"[25, 34, 76, 28, 72]"
17,ISTP-A,Virtuoso,"[21, 29, 74, 25, 68]"
18,ISTP-A,Virtuoso,"[24, 32, 76, 24, 76]"
19,ISTP-A,Virtuoso,"[19, 32, 72, 31, 78]"
20,ISTP-A,Virtuoso,"[21, 31, 78, 26, 75]"
