Cycle,Code,Role,Values
1,ISTP-A,Virtuoso,"[49, 31, 72, 19, 72]"
2,ESTP-A,Entrepreneur,"[53, 29, 74, 18, 75]"
3,ISTP-A,Virtuoso,"[49, 31, 71, 17, 81]"
4,ISTP-A,Virtuoso,"[46, 22, 74, 15, 72]"
5,ISTP-A,Virtuoso,"[43, 29, 76, 22, 75]"
6,ISTP-A,Virtuoso,"[42, 28, 71, 14, 71]"
7,ISTP-A,Virtuoso,"[44, 29, 68, 15, 75]"
8,ISTP-A,Virtuoso,"[49, 27, 68, 11, 75]"
9,ISTP-A,Virtuoso,"[49, 28, 69, 11, 81]"
10,ISTP-A,Virtuoso,"[49, 27, 68, 15, 78]"
11,ISTP-A,Virtuoso,"[49, 29, 72, 15, 74]"
12,ISTP-A,Virtuoso,"[43, 29, 71, 21, 82]"
13,ISTP-A,Virtuoso,"[44, 25, 74, 15, 78]"
14,ESTP-A,Entrepreneur,"[51, 31, 72, 17, 81]"
15,ESTP-A,Entrepreneur,"[51, 25, 72, 17, 76]"
16,ISTP-A,Virtuoso,"[49, 25, 71, 19, 72]"
17,ISTP-A,Virtuoso,"[46, 21, 75, 18, 76]"
18,ISTP-A,Virtuoso,"[47, 24, 69, 19, 78]"
19,ISTP-A,Virtuoso,"[42, 25, 68, 12, 76]"
20,ISTP-A,Virtuoso,"[49, 32, 78, 15, 76]"
