Cycle,Code,Role,Values
1,ISTJ-A,Logistician,"[24, 16, 71, 67, 76]"
2,ISTJ-A,Logistician,"[36, 7, 72, 64, 67]"
3,ISTJ-A,Logistician,"[24, 9, 67, 60, 83]"
4,ISTJ-A,Logistician,"[32, 10, 63, 57, 75]"
5,ISTJ-A,Logistician,"[29, 16, 68, 58, 79]"
6,ISTJ-A,Logistician,"[29, 10, 69, 61, 74]"
7,ISTJ-A,Logistician,"[36, 10, 63, 61, 75]"
8,ISTJ-A,Logistician,"[28, 13, 68, 69, 71]"
9,ISTJ-A,Logistician,"[35, 10, 72, 64, 75]"
10,ISTJ-A,Logistician,"[36, 10, 65, 58, 81]"
11,ISTJ-A,Logistician,"[29, 21, 67, 68, 75]"
12,ISTJ-A,Logistician,"[28, 17, 76, 57, 64]"
13,ISTJ-A,Logistician,"[29, 14, 71, 57, 72]"
14,ISTJ-A,Logistician,"[26, 13, 63, 61, 72]"
15,ISTJ-A,Logistician,"[39, 14, 69, 56, 78]"
16,ISTJ-A,Logistician,"[36, 16, 68, 68, 76]"
17,ISTJ-A,Logistician,"[39, 10, 75, 67, 78]"
18,ISTJ-A,Logistician,"[32, 20, 68, 71, 71]"
19,ISTJ-A,Logistician,"[36, 11, 64, 67, 69]"
20,ISTJ-A,Logistician,"[31, 13, 63, 67, 79]"
