Cycle,Code,Role,Values
1,ISTJ-A,Logistician,"[18, 17, 68, 63, 75]"
2,ISTJ-A,Logistician,"[18, 13, 71, 64, 68]"
3,ISTJ-A,Logistician,"[21, 18, 72, 68, 76]"
4,ISTJ-A,Logistician,"[21, 20, 74, 65, 75]"
5,ISTJ-A,Logistician,"[14, 18, 72, 64, 63]"
6,ISTJ-A,Logistician,"[21, 16, 69, 63, 75]"
7,ISTJ-A,Logistician,"[21, 16, 74, 69, 72]"
8,ISTJ-A,Logistician,"[26, 21, 74, 69, 76]"
9,ISTJ-A,Logistician,"[24, 21, 72, 60, 74]"
10,ISTJ-A,Logistician,"[24, 25, 72, 67, 75]"
11,ISTJ-A,Logistician,"[26, 14, 75, 63, 76]"
12,ISTJ-A,Logistician,"[15, 14, 68, 61, 72]"
13,ISTJ-A,Logistician,"[18, 16, 69, 64, 75]"
14,ISTJ-A,Logistician,"[22, 17, 65, 67, 71]"
15,ISTJ-A,Logistician,"[19, 20, 75, 68, 78]"
16,ISTJ-A,Logistician,"[14, 18, 69, 64, 76]"
17,ISTJ-A,Logistician,"[17, 17, 65, 68, 74]"
18,ISTJ-A,Logistician,"[25, 16, 65, 69, 81]"
19,ISTJ-A,Logistician,"[24, 16, 71, 67, 81]"
20,ISTJ-A,Logistician,"[24, 13, 72, 65, 75]"
