Cycle,Code,Role,Values
1,ISTP-A,Virtuoso,"[44, 28, 75, 42, 75]"
2,ISTP-A,Virtuoso,"[35, 22, 85, 31, 69]"
3,ISTP-A,Virtuoso,"[26, 22, 89, 28, 69]"
4,ISTP-A,Virtuoso,"[35, 25, 89, 36, 69]"
5,ISTP-A,Virtuoso,"[39, 22, 78, 25, 69]"
6,ISTP-A,Virtuoso,"[44, 22, 86, 31, 75]"
7,ISTP-A,Virtuoso,"[40, 22, 79, 31, 67]"
8,ISTP-A,Virtuoso,"[40, 25, 81, 44, 75]"
9,ISTP-A,Virtuoso,"[40, 22, 97, 28, 69]"
10,ISTP-A,Virtuoso,"[47, 22, 83, 25, 75]"
11,ISTP-A,Virtuoso,"[32, 22, 83, 42, 69]"
12,ISTP-A,Virtuoso,"[44, 25, 79, 31, 69]"
13,ISTP-A,Virtuoso,"[40, 22, 89, 28, 75]"
14,ISTP-A,Virtuoso,"[33, 25, 85, 33, 68]"
15,ISTP-A,Virtuoso,"[37, 22, 88, 31, 68]"
16,ISTP-A,Virtuoso,"[39, 25, 79, 31, 75]"
17,ISTP-A,Virtuoso,"[39, 25, 88, 33, 68]"
18,ISTP-A,Virtuoso,"[42, 22, 83, 33, 69]"
19,ISTP-A,Virtuoso,"[43, 25, 96, 22, 68]"
20,ISTP-A,Virtuoso,"[47, 22, 86, 31, 71]"
