Cycle,Code,Role,Values
1,ISTJ-A,Logistician,"[28, 20, 89, 58, 51]"
2,ISTJ-A,Logistician,"[28, 22, 90, 61, 58]"
3,ISTJ-A,Logistician,"[25, 10, 99, 58, 56]"
4,ISTJ-A,Logistician,"[22, 13, 93, 61, 63]"
5,ISTJ-A,Logistician,"[24, 14, 100, 51, 58]"
6,ISTJ-A,Logistician,"[36, 14, 97, 64, 60]"
7,ISTJ-A,Logistician,"[32, 22, 90, 61, 56]"
8,ISTJ-A,Logistician,"[33, 4, 93, 57, 56]"
9,ISTJ-A,Logistician,"[24, 9, 90, 58, 58]"
10,ISTJ-A,Logistician,"[33, 7, 100, 61, 63]"
11,ISTJ-A,Logistician,"[33, 20, 93, 64, 58]"
12,ISTJ-A,Logistician,"[29, 4, 93, 64, 54]"
13,ISTJ-A,Logistician,"[29, 2, 99, 67, 56]"
14,ISTJ-A,Logistician,"[26, 9, 100, 58, 63]"
15,ISTJ-A,Logistician,"[24, 28, 90, 53, 58]"
16,ISTJ-A,Logistician,"[28, 18, 94, 67, 58]"
17,ISTJ-A,Logistician,"[31, 11, 96, 54, 57]"
18,ISTJ-A,Logistician,"[28, 11, 99, 64, 54]"
19,ISTJ-A,Logistician,"[25, 14, 99, 64, 68]"
20,ISTJ-A,Logistician,"[31, 14, 88, 64, 58]"
