Cycle,Code,Role,Values
1,ESTP-A,Entrepreneur,"[51, 34, 63, 33, 69]"
2,ISTP-A,Virtuoso,"[43, 28, 60, 33, 69]"
3,ISTP-A,Virtuoso,"[43, 28, 57, 36, 69]"
4,ISTP-A,Virtuoso,"[49, 36, 60, 36, 67]"
5,ISTP-A,Virtuoso,"[46, 28, 63, 33, 69]"
6,ISTP-A,Virtuoso,"[44, 28, 54, 36, 69]"
7,ESTP-A,Entrepreneur,"[58, 31, 67, 33, 69]"
8,ESTP-A,Entrepreneur,"[58, 34, 63, 31, 72]"
9,ISTP-A,Virtuoso,"[49, 28, 60, 36, 67]"
10,ESTP-A,Entrepreneur,"[53, 34, 60, 36, 69]"
11,ISTP-A,Virtuoso,"[36, 34, 64, 39, 64]"
12,ISTP-A,Virtuoso,"[42, 34, 58, 35, 69]"
13,ISTP-A,Virtuoso,"[49, 34, 63, 33, 69]"
14,ESTP-A,Entrepreneur,"[53, 28, 67, 33, 72]"
15,ESTP-A,Entrepreneur,"[56, 28, 63, 36, 69]"
16,ISTP-A,Virtuoso,"[37, 36, 60, 33, 69]"
17,ISTP-A,Virtuoso,"[42, 34, 63, 33, 67]"
18,ISTP-A,Virtuoso,"[49, 34, 60, 33, 72]"
19,ISTP-A,Virtuoso,"[49, 34, 63, 36, 69]"
20,ESTP-A,Entrepreneur,"[56, 28, 60, 36, 69]"
