Cycle,Code,Role,Values
1,ISTJ-A,Logistician,"[15, 6, 90, 58, 64]"
2,ISTJ-A,Logistician,"[12, 11, 85, 64, 64]"
3,ISTJ-A,Logistician,"[24, 14, 85, 58, 63]"
4,ISTJ-T,Logistician,"[8, 9, 86, 64, 49]"
5,ISTJ-A,Logistician,"[18, 11, 93, 61, 64]"
6,ISTJ-T,Logistician,"[26, 3, 92, 57, 49]"
7,ISTJ-A,Logistician,"[21, 20, 82, 67, 68]"
8,ISTJ-A,Logistician,"[0, 6, 86, 57, 53]"
9,ISTJ-A,Logistician,"[6, 17, 92, 64, 51]"
10,ISTJ-A,Logistician,"[18, 0, 81, 58, 68]"
11,ISTJ-A,Logistician,"[15, 16, 96, 67, 61]"
12,ISTJ-T,Logistician,"[24, 11, 90, 61, 46]"
13,ISTJ-A,Logistician,"[11, 14, 93, 61, 54]"
14,ISTJ-A,Logistician,"[0, 9, 88, 60, 61]"
15,ISTJ-T,Logistician,"[28, 6, 93, 64, 49]"
16,ISTJ-A,Logistician,"[24, 11, 90, 61, 68]"
17,ISTJ-T,Logistician,"[21, 25, 94, 58, 49]"
18,ISTJ-A,Logistician,"[7, 11, 93, 67, 57]"
19,ISTJ-A,Logistician,"[7, 11, 96, 61, 61]"
20,ISTJ-A,Logistician,"[21, 6, 85, 61, 56]"
