Cycle,Code,Role,Values
1,ISTP-A,Virtuoso,"[31, 28, 89, 21, 68]"
2,ISTP-A,Virtuoso,"[42, 20, 97, 14, 72]"
3,ISTP-A,Virtuoso,"[40, 27, 88, 17, 69]"
4,ISTP-A,Virtuoso,"[42, 24, 85, 19, 68]"
5,ISTP-A,Virtuoso,"[25, 20, 94, 19, 69]"
6,ISTP-A,Virtuoso,"[31, 14, 90, 22, 68]"
7,ISTP-A,Virtuoso,"[44, 10, 81, 19, 79]"
8,ISTP-A,Virtuoso,"[36, 24, 92, 17, 65]"
9,ISTP-A,Virtuoso,"[40, 25, 97, 17, 69]"
10,ISTP-A,Virtuoso,"[46, 14, 92, 22, 75]"
11,ISTP-A,Virtuoso,"[28, 25, 89, 19, 63]"
12,ISTP-A,Virtuoso,"[36, 17, 97, 14, 69]"
13,ISTP-A,Virtuoso,"[39, 16, 83, 22, 72]"
14,ISTP-A,Virtuoso,"[26, 13, 85, 25, 75]"
15,ISTP-A,Virtuoso,"[28, 36, 82, 21, 72]"
16,ISTP-A,Virtuoso,"[32, 24, 89, 22, 74]"
17,ISTP-A,Virtuoso,"[39, 24, 88, 17, 69]"
18,ISTP-A,Virtuoso,"[36, 22, 90, 19, 71]"
19,ISTP-A,Virtuoso,"[46, 24, 75, 22, 71]"
20,ISTP-A,Virtuoso,"[44, 21, 92, 6, 65]"
