Cycle,Code,Role,Values
1,ESFP-A,Entertainer,"[51, 42, 42, 19, 57]"
2,ESFP-A,Entertainer,"[51, 43, 44, 22, 61]"
3,ESFP-A,Entertainer,"[54, 41, 44, 18, 58]"
4,ESFP-A,Entertainer,"[51, 42, 46, 12, 51]"
5,ESFP-A,Entertainer,"[61, 43, 40, 22, 51]"
6,ESFP-T,Entertainer,"[51, 42, 46, 24, 49]"
7,ISFP-A,Adventurer,"[47, 46, 47, 17, 56]"
8,ESFP-A,Entertainer,"[61, 45, 39, 22, 58]"
9,ESFP-T,Entertainer,"[57, 43, 42, 17, 43]"
10,ISFP-A,Adventurer,"[49, 42, 49, 24, 57]"
11,ESFP-A,Entertainer,"[58, 43, 46, 28, 58]"
12,ESFP-A,Entertainer,"[53, 41, 42, 14, 54]"
13,ESFP-A,Entertainer,"[60, 38, 43, 28, 53]"
14,ISFP-A,Adventurer,"[44, 43, 44, 31, 53]"
15,ESFP-A,Entertainer,"[54, 42, 40, 25, 53]"
16,ESFP-A,Entertainer,"[54, 39, 42, 15, 57]"
17,ISFP-T,Adventurer,"[49, 39, 47, 21, 49]"
18,ESTP-A,Entrepreneur,"[57, 41, 53, 22, 54]"
19,ISFP-A,Adventurer,"[49, 45, 39, 21, 56]"
20,ESFP-A,Entertainer,"[51, 45, 47, 22, 53]"
