Cycle,Code,Role,Values
1,ISTP-A,Virtuoso,"[37, 36, 78, 29, 61]"
2,ISTP-A,Virtuoso,"[43, 42, 78, 33, 56]"
3,ISTP-A,Virtuoso,"[40, 41, 57, 25, 64]"
4,ISTP-A,Virtuoso,"[49, 39, 72, 32, 61]"
5,ISTP-A,Virtuoso,"[39, 43, 65, 26, 60]"
6,ISTP-A,Virtuoso,"[47, 38, 75, 22, 65]"
7,ISTP-A,Virtuoso,"[43, 42, 78, 28, 65]"
8,ISTP-A,Virtuoso,"[47, 48, 69, 24, 67]"
9,ISTP-A,Virtuoso,"[42, 39, 71, 32, 60]"
10,ISTP-A,Virtuoso,"[39, 43, 60, 19, 53]"
11,ISTP-A,Virtuoso,"[39, 41, 72, 31, 64]"
12,ISTP-A,Virtuoso,"[37, 45, 75, 19, 51]"
13,ISTP-A,Virtuoso,"[43, 45, 69, 8, 61]"
14,ISTP-A,Virtuoso,"[49, 39, 72, 21, 68]"
15,ISTP-A,Virtuoso,"[35, 47, 67, 28, 68]"
16,ISTP-A,Virtuoso,"[42, 34, 74, 32, 68]"
17,ISTP-A,Virtuoso,"[39, 46, 74, 21, 64]"
18,ISTP-A,Virtuoso,"[47, 34, 82, 31, 64]"
19,ISTP-A,Virtuoso,"[42, 35, 71, 25, 61]"
20,ISTP-A,Virtuoso,"[46, 42, 81, 21, 61]"
