Cycle,Code,Role,Values
1,ISTJ-A,Logistician,"[21, 10, 79, 65, 63]"
2,ISTJ-A,Logistician,"[18, 4, 78, 60, 61]"
3,ISTJ-A,Logistician,"[12, 9, 64, 60, 58]"
4,ISTJ-A,Logistician,"[17, 7, 74, 61, 63]"
5,ISTJ-A,Logistician,"[19, 9, 65, 63, 68]"
6,ISTJ-A,Logistician,"[15, 6, 81, 58, 63]"
7,ISTJ-A,Logistician,"[12, 13, 75, 61, 65]"
8,ISTJ-A,Logistician,"[25, 3, 71, 58, 75]"
9,ISTJ-A,Logistician,"[22, 2, 68, 63, 72]"
10,ISTJ-A,Logistician,"[19, 13, 72, 54, 65]"
11,ISTJ-A,Logistician,"[17, 3, 79, 53, 64]"
12,ISTP-A,Virtuoso,"[14, 4, 76, 49, 76]"
13,ISTJ-A,Logistician,"[17, 4, 79, 58, 65]"
14,ISTJ-A,Logistician,"[17, 3, 76, 64, 74]"
15,ISTJ-A,Logistician,"[14, 4, 74, 64, 67]"
16,ISTJ-A,Logistician,"[18, 7, 69, 54, 75]"
17,ISTJ-A,Logistician,"[21, 7, 79, 57, 69]"
18,ISTJ-A,Logistician,"[19, 6, 71, 53, 67]"
19,ISTJ-A,Logistician,"[17, 7, 74, 51, 69]"
20,ISTJ-A,Logistician,"[14, 4, 75, 56, 63]"
