Cycle,Code,Role,Values
1,ISTP-A,Virtuoso,"[8, 27, 78, 26, 65]"
2,ISTP-A,Virtuoso,"[11, 32, 83, 33, 67]"
3,ISTP-A,Virtuoso,"[11, 35, 76, 33, 72]"
4,ISTP-A,Virtuoso,"[22, 22, 72, 25, 76]"
5,ISTP-A,Virtuoso,"[11, 29, 85, 31, 72]"
6,ISTP-A,Virtuoso,"[10, 29, 81, 29, 64]"
7,ISTP-A,Virtuoso,"[14, 27, 71, 36, 67]"
8,ISTP-A,Virtuoso,"[14, 27, 74, 29, 72]"
9,ISTP-A,Virtuoso,"[11, 21, 75, 31, 74]"
10,ISTP-A,Virtuoso,"[10, 27, 74, 33, 72]"
11,ISTP-A,Virtuoso,"[17, 36, 88, 26, 74]"
12,ISTP-A,Virtuoso,"[18, 34, 75, 25, 69]"
13,ISTP-A,Virtuoso,"[11, 34, 64, 32, 68]"
14,ISTP-A,Virtuoso,"[14, 22, 85, 24, 74]"
15,ISTP-A,Virtuoso,"[10, 29, 83, 26, 68]"
16,ISTP-A,Virtuoso,"[12, 21, 90, 36, 76]"
17,ISTP-A,Virtuoso,"[11, 27, 78, 19, 74]"
18,ISTP-A,Virtuoso,"[18, 29, 82, 29, 75]"
19,ISTP-A,Virtuoso,"[17, 35, 79, 26, 74]"
20,ISTP-A,Virtuoso,"[11, 22, 76, 28, 75]"
