Cycle,Code,Role,Values
1,ISTJ-A,Logistician,"[42, 20, 74, 68, 79]"
2,ISTJ-A,Logistician,"[39, 14, 75, 67, 88]"
3,ISTJ-A,Logistician,"[44, 16, 74, 67, 71]"
4,ISTJ-A,Logistician,"[40, 18, 82, 63, 86]"
5,ISTJ-A,Logistician,"[35, 7, 72, 64, 81]"
6,ISTJ-A,Logistician,"[46, 20, 69, 65, 83]"
7,ISTJ-A,Logistician,"[32, 18, 69, 61, 83]"
8,ISTJ-A,Logistician,"[42, 13, 74, 65, 74]"
9,ISTJ-A,Logistician,"[42, 20, 72, 65, 74]"
10,ISTJ-A,Logistician,"[43, 18, 75, 61, 82]"
11,ISTJ-A,Logistician,"[43, 16, 69, 69, 82]"
12,ISTJ-A,Logistician,"[43, 16, 74, 75, 83]"
13,ISTJ-A,Logistician,"[47, 21, 81, 67, 79]"
14,ISTJ-A,Logistician,"[25, 16, 74, 68, 82]"
15,ISTJ-A,Logistician,"[32, 11, 74, 65, 76]"
16,ISTJ-A,Logistician,"[46, 16, 71, 67, 76]"
17,ISTJ-A,Logistician,"[49, 17, 65, 63, 83]"
18,ISTJ-A,Logistician,"[32, 17, 74, 68, 78]"
19,ISTJ-A,Logistician,"[36, 13, 71, 69, 83]"
20,ISTJ-A,Logistician,"[37, 16, 78, 60, 89]"
