Cycle,Code,Role,Values
1,ISFP-A,Adventurer,"[35, 41, 35, 28, 68]"
2,ISFP-A,Adventurer,"[37, 41, 42, 31, 68]"
3,ISFP-A,Adventurer,"[43, 41, 37, 28, 60]"
4,ISFP-A,Adventurer,"[29, 36, 37, 22, 69]"
5,ISFP-A,Adventurer,"[28, 46, 32, 22, 67]"
6,ISFP-A,Adventurer,"[36, 41, 43, 26, 71]"
7,ISFP-A,Adventurer,"[37, 39, 36, 26, 65]"
8,ISFP-A,Adventurer,"[37, 41, 32, 24, 56]"
9,ISFP-A,Adventurer,"[32, 34, 36, 24, 74]"
10,ISFP-A,Adventurer,"[24, 38, 42, 22, 63]"
11,ISFP-A,Adventurer,"[43, 38, 32, 21, 69]"
12,ISFP-A,Adventurer,"[36, 36, 32, 26, 69]"
13,ISFP-A,Adventurer,"[32, 45, 33, 26, 69]"
14,ISFP-A,Adventurer,"[29, 47, 36, 26, 71]"
15,ISFP-A,Adventurer,"[32, 28, 39, 25, 74]"
16,ISFP-A,Adventurer,"[31, 43, 35, 29, 67]"
17,ISFP-A,Adventurer,"[25, 46, 37, 26, 67]"
18,ISFP-A,Adventurer,"[33, 41, 35, 26, 63]"
19,ISFP-A,Adventurer,"[35, 47, 39, 25, 64]"
20,ISFP-A,Adventurer,"[31, 45, 35, 24, 65]"
