Cycle,Code,Role,Values
1,ESFP-A,Entertainer,"[76, 42, 40, 18, 82]"
2,ESFP-A,Entertainer,"[64, 45, 47, 14, 75]"
3,ESFP-A,Entertainer,"[71, 48, 43, 10, 68]"
4,ESFP-A,Entertainer,"[78, 43, 42, 15, 76]"
5,ESFP-A,Entertainer,"[61, 39, 43, 18, 74]"
6,ESFP-A,Entertainer,"[68, 38, 49, 14, 83]"
7,ESFP-A,Entertainer,"[64, 43, 49, 17, 75]"
8,ESTP-A,Entrepreneur,"[81, 35, 51, 12, 75]"
9,ESFP-A,Entertainer,"[79, 42, 49, 15, 74]"
10,ESFP-A,Entertainer,"[68, 43, 36, 14, 79]"
11,ESFP-A,Entertainer,"[71, 41, 40, 12, 72]"
12,ESFP-A,Entertainer,"[63, 45, 35, 12, 69]"
13,ESFP-A,Entertainer,"[78, 38, 49, 11, 71]"
14,ESTP-A,Entrepreneur,"[67, 46, 51, 15, 69]"
15,ESFP-A,Entertainer,"[69, 42, 40, 18, 74]"
16,ESFP-A,Entertainer,"[72, 41, 49, 17, 68]"
17,ESFP-A,Entertainer,"[74, 46, 47, 19, 75]"
18,ESFP-A,Entertainer,"[74, 41, 36, 14, 76]"
19,ESFP-A,Entertainer,"[51, 45, 44, 15, 71]"
20,ESFP-A,Entertainer,"[81, 38, 36, 17, 72]"
