Cycle,Code,Role,Values
1,ESFJ-A,Consul,"[61, 42, 42, 56, 64]"
2,ESFJ-A,Consul,"[63, 36, 36, 56, 65]"
3,ESFJ-A,Consul,"[65, 46, 39, 57, 65]"
4,ESFP-A,Entertainer,"[57, 32, 42, 49, 68]"
5,ESFJ-A,Consul,"[60, 47, 37, 53, 67]"
6,ESFJ-A,Consul,"[61, 38, 37, 56, 65]"
7,ESFJ-A,Consul,"[64, 31, 37, 54, 63]"
8,ENFJ-A,Protagonist,"[51, 51, 36, 54, 71]"
9,ESFJ-A,Consul,"[63, 36, 37, 53, 68]"
10,ESFJ-A,Consul,"[57, 45, 40, 54, 60]"
11,ESFJ-A,Consul,"[56, 45, 40, 51, 65]"
12,ESFJ-A,Consul,"[51, 32, 39, 64, 60]"
13,ESFP-A,Entertainer,"[60, 43, 39, 49, 65]"
14,ESFJ-A,Consul,"[58, 39, 39, 53, 58]"
15,ESFJ-A,Consul,"[65, 39, 33, 54, 67]"
16,ESFP-A,Entertainer,"[65, 31, 35, 49, 71]"
17,ESFJ-A,Consul,"[60, 38, 42, 54, 68]"
18,ESFJ-A,Consul,"[63, 39, 35, 56, 69]"
19,ESFP-A,Entertainer,"[60, 34, 37, 49, 64]"
20,ESFJ-A,Consul,"[58, 32, 40, 53, 68]"
