Cycle,Code,Role,Values
1,ISTJ-A,Logistician,"[15, 29, 89, 72, 79]"
2,ISTJ-A,Logistician,"[17, 36, 90, 58, 71]"
3,ISTJ-A,Logistician,"[18, 27, 88, 63, 69]"
4,ISTJ-A,Logistician,"[17, 47, 89, 63, 74]"
5,ISTJ-A,Logistician,"[17, 36, 86, 71, 75]"
6,ISTJ-A,Logistician,"[17, 28, 85, 65, 76]"
7,ISTJ-A,Logistician,"[14, 34, 85, 67, 75]"
8,ISTJ-A,Logistician,"[18, 39, 85, 67, 75]"
9,ISTJ-A,Logistician,"[18, 31, 88, 71, 75]"
10,ISTJ-A,Logistician,"[18, 39, 86, 64, 74]"
11,ISTJ-A,Logistician,"[14, 34, 89, 65, 74]"
12,ISTJ-A,Logistician,"[15, 36, 82, 61, 71]"
13,ISTJ-A,Logistician,"[15, 29, 86, 71, 76]"
14,ISTJ-A,Logistician,"[15, 38, 88, 64, 72]"
15,ISTJ-A,Logistician,"[17, 32, 89, 60, 78]"
16,ISTJ-A,Logistician,"[17, 29, 88, 65, 71]"
17,ISTJ-A,Logistician,"[17, 29, 83, 71, 76]"
18,ISTJ-A,Logistician,"[17, 39, 81, 69, 79]"
19,ISTJ-A,Logistician,"[17, 41, 85, 67, 76]"
20,ISTJ-A,Logistician,"[12, 35, 83, 64, 81]"
