Cycle,Code,Role,Values
1,ISTP-A,Virtuoso,"[12, 36, 83, 49, 72]"
2,ISTP-A,Virtuoso,"[15, 36, 81, 44, 79]"
3,ISTP-A,Virtuoso,"[11, 38, 83, 40, 81]"
4,ISTP-A,Virtuoso,"[12, 34, 85, 42, 78]"
5,ISTP-A,Virtuoso,"[10, 41, 85, 42, 74]"
6,ISTP-A,Virtuoso,"[14, 34, 85, 43, 82]"
7,ISTP-A,Virtuoso,"[12, 43, 81, 42, 67]"
8,ISTP-A,Virtuoso,"[11, 35, 83, 36, 85]"
9,ISTP-A,Virtuoso,"[14, 36, 85, 44, 74]"
10,ISTP-A,Virtuoso,"[14, 42, 83, 43, 83]"
11,ISTP-A,Virtuoso,"[12, 35, 82, 39, 72]"
12,ISTP-A,Virtuoso,"[10, 43, 82, 39, 78]"
13,ISTP-A,Virtuoso,"[17, 29, 83, 40, 78]"
14,ISTP-A,Virtuoso,"[15, 39, 83, 42, 75]"
15,ISTP-A,Virtuoso,"[15, 32, 82, 47, 85]"
16,ISTP-A,Virtuoso,"[14, 32, 79, 46, 81]"
17,ISTP-A,Virtuoso,"[12, 35, 85, 43, 82]"
18,ISTP-A,Virtuoso,"[12, 35, 83, 39, 81]"
19,ISTP-A,Virtuoso,"[14, 32, 79, 39, 82]"
20,ISTP-A,Virtuoso,"[14, 36, 83, 44, 78]"
