Cycle,Code,Role,Values
1,ESTP-A,Entrepreneur,"[61, 47, 64, 31, 72]"
2,ESTP-A,Entrepreneur,"[61, 45, 72, 28, 75]"
3,ESTP-A,Entrepreneur,"[72, 42, 69, 31, 72]"
4,ESTP-A,Entrepreneur,"[56, 39, 53, 22, 75]"
5,ESTP-A,Entrepreneur,"[61, 42, 64, 31, 75]"
6,ESTP-A,Entrepreneur,"[69, 42, 64, 28, 72]"
7,ESTP-A,Entrepreneur,"[53, 42, 61, 22, 75]"
8,ESTP-A,Entrepreneur,"[69, 39, 61, 22, 69]"
9,ESTP-A,Entrepreneur,"[67, 34, 69, 31, 64]"
10,ESTP-A,Entrepreneur,"[69, 39, 56, 28, 69]"
11,ESTP-A,Entrepreneur,"[58, 34, 61, 28, 67]"
12,ESTP-A,Entrepreneur,"[53, 36, 58, 22, 72]"
13,INFP-A,Mediator,"[39, 51, 49, 31, 72]"
14,ISTP-A,Virtuoso,"[47, 42, 67, 31, 75]"
15,ESTP-A,Entrepreneur,"[53, 39, 61, 22, 69]"
16,ESTP-A,Entrepreneur,"[53, 42, 61, 31, 69]"
17,ESTP-A,Entrepreneur,"[64, 42, 72, 31, 72]"
18,ESTP-A,Entrepreneur,"[61, 39, 64, 25, 67]"
19,ESTP-A,Entrepreneur,"[53, 46, 54, 28, 72]"
20,ISTP-A,Virtuoso,"[44, 42, 58, 28, 69]"
