Cycle,Code,Role,Values
Cycle,Code,Role,Values
1,ISTP-A,Virtuoso,"[44, 42, 71, 17, 57]"
2,ESTP-A,Entrepreneur,"[56, 45, 81, 11, 63]"
3,ISTP-A,Virtuoso,"[49, 25, 78, 31, 58]"
4,ISTP-A,Virtuoso,"[49, 45, 72, 33, 57]"
5,INTP-T,Logician,"[44, 51, 76, 22, 49]"
6,ESTP-A,Entrepreneur,"[53, 45, 61, 14, 67]"
7,ESTP-A,Entrepreneur,"[64, 34, 67, 25, 61]"
8,ISTP-A,Virtuoso,"[47, 22, 75, 31, 56]"
9,ESTP-A,Entrepreneur,"[56, 28, 67, 25, 65]"
10,ESTP-A,Entrepreneur,"[51, 39, 58, 17, 69]"
11,ISTP-A,Virtuoso,"[47, 42, 69, 22, 58]"
12,ENTP-A,Debater,"[53, 56, 76, 31, 56]"
13,ISTP-A,Virtuoso,"[42, 45, 72, 15, 64]"
14,INTP-A,Logician,"[47, 64, 74, 31, 72]"
15,ESTP-A,Entrepreneur,"[56, 31, 78, 22, 57]"
16,INTP-T,Logician,"[42, 53, 64, 24, 43]"
17,ESTP-A,Entrepreneur,"[56, 45, 67, 15, 63]"
18,ISTP-A,Virtuoso,"[37, 28, 68, 17, 69]"
19,ISTP-A,Virtuoso,"[40, 20, 67, 15, 53]"
20,ISTP-A,Virtuoso,"[47, 31, 83, 25, 61]"
