Cycle,Code,Role,Values
Cycle,Code,Role,Values
1,ISTP-A,Virtuoso,"[26, 28, 78, 40, 79]"
2,ISTP-A,Virtuoso,"[28, 31, 86, 33, 72]"
3,ISTP-A,Virtuoso,"[25, 35, 78, 39, 69]"
4,ISTP-A,Virtuoso,"[31, 31, 92, 36, 78]"
5,ISTP-A,Virtuoso,"[26, 35, 78, 40, 71]"
6,ISTP-A,Virtuoso,"[26, 32, 76, 32, 68]"
7,ISTP-A,Virtuoso,"[28, 31, 94, 37, 72]"
8,ISTP-A,Virtuoso,"[19, 31, 83, 39, 79]"
9,ISTP-A,Virtuoso,"[22, 28, 78, 33, 69]"
10,ISTP-A,Virtuoso,"[25, 32, 78, 44, 64]"
11,ISTP-A,Virtuoso,"[33, 29, 78, 37, 75]"
12,ISTP-A,Virtuoso,"[24, 35, 78, 46, 78]"
13,ISTP-A,Virtuoso,"[17, 29, 78, 36, 65]"
14,ISTP-A,Virtuoso,"[26, 35, 78, 33, 72]"
15,ISTP-A,Virtuoso,"[22, 27, 86, 29, 72]"
16,ISTP-A,Virtuoso,"[32, 28, 76, 33, 67]"
17,ISTP-A,Virtuoso,"[29, 35, 83, 39, 65]"
18,ISTP-A,Virtuoso,"[31, 29, 78, 42, 72]"
19,ISTP-A,Virtuoso,"[28, 29, 78, 33, 75]"
20,ISTP-A,Virtuoso,"[33, 29, 81, 42, 64]"
