Cycle,Code,Role,Values
1,ISTP-A,Virtuoso,"[11, 22, 75, 47, 61]"
2,ISTP-A,Virtuoso,"[14, 25, 83, 49, 72]"
3,ISTP-A,Virtuoso,"[14, 31, 92, 39, 75]"
4,ISTJ-A,Logistician,"[17, 29, 72, 53, 58]"
5,ISTP-A,Virtuoso,"[19, 28, 89, 49, 61]"
6,ISTP-A,Virtuoso,"[11, 31, 88, 42, 74]"
7,ISTP-A,Virtuoso,"[21, 25, 86, 44, 81]"
8,ISTP-A,Virtuoso,"[19, 25, 75, 44, 78]"
9,ISTP-A,Virtuoso,"[17, 29, 83, 39, 64]"
10,ISTP-A,Virtuoso,"[14, 31, 89, 49, 69]"
11,ISTP-A,Virtuoso,"[17, 34, 81, 47, 64]"
12,ISTP-A,Virtuoso,"[15, 31, 89, 43, 67]"
13,ISTP-A,Virtuoso,"[14, 28, 83, 49, 69]"
14,ISTP-A,Virtuoso,"[17, 31, 92, 44, 67]"
15,ISTJ-A,Logistician,"[14, 29, 83, 56, 69]"
16,ISTP-A,Virtuoso,"[18, 31, 75, 44, 72]"
17,ISTP-A,Virtuoso,"[25, 28, 86, 36, 64]"
18,ISTP-A,Virtuoso,"[11, 28, 89, 47, 72]"
19,ISTP-A,Virtuoso,"[19, 28, 92, 46, 72]"
20,ISTP-A,Virtuoso,"[17, 29, 83, 47, 63]"
