Cycle,Code,Role,Values
1,ISTP-A,Virtuoso,"[10, 28, 82, 36, 75]"
2,ISTP-A,Virtuoso,"[17, 22, 83, 28, 64]"
3,ISTP-A,Virtuoso,"[6, 36, 85, 25, 58]"
4,ISTP-A,Virtuoso,"[12, 34, 88, 33, 67]"
5,ISTP-A,Virtuoso,"[14, 25, 94, 36, 72]"
6,ISTP-A,Virtuoso,"[14, 36, 88, 39, 67]"
7,ISTP-A,Virtuoso,"[15, 31, 83, 39, 58]"
8,ISTP-A,Virtuoso,"[8, 31, 94, 44, 61]"
9,ISTP-A,Virtuoso,"[18, 34, 89, 44, 61]"
10,ISTP-A,Virtuoso,"[11, 34, 81, 42, 64]"
11,ISTP-A,Virtuoso,"[8, 17, 94, 39, 67]"
12,ISTP-A,Virtuoso,"[14, 34, 89, 31, 61]"
13,ISTP-A,Virtuoso,"[6, 31, 90, 42, 72]"
14,ISTP-A,Virtuoso,"[18, 24, 93, 28, 64]"
15,ISTP-A,Virtuoso,"[11, 25, 92, 33, 75]"
16,ISTP-A,Virtuoso,"[18, 28, 83, 33, 67]"
17,ISTP-A,Virtuoso,"[18, 31, 92, 25, 69]"
18,ISTP-A,Virtuoso,"[10, 31, 88, 36, 69]"
19,ISTP-A,Virtuoso,"[17, 31, 96, 36, 61]"
20,ISTP-A,Virtuoso,"[17, 17, 88, 28, 67]"
