Cycle,Code,Role,Values
1,ISTP-A,Virtuoso,"[18, 21, 81, 21, 67]"
2,ISTP-A,Virtuoso,"[19, 16, 82, 24, 69]"
3,ISTP-A,Virtuoso,"[19, 28, 86, 19, 67]"
4,ISTP-A,Virtuoso,"[19, 22, 81, 21, 67]"
5,ISTP-A,Virtuoso,"[22, 27, 89, 25, 67]"
6,ISTP-A,Virtuoso,"[17, 27, 89, 17, 67]"
7,ISTP-A,Virtuoso,"[19, 20, 89, 19, 72]"
8,ISTP-A,Virtuoso,"[28, 28, 89, 25, 69]"
9,ISTP-A,Virtuoso,"[8, 17, 90, 24, 69]"
10,ISTP-A,Virtuoso,"[17, 25, 86, 22, 67]"
11,ISTP-A,Virtuoso,"[11, 16, 76, 25, 67]"
12,ISTP-A,Virtuoso,"[8, 25, 81, 29, 67]"
13,ISTP-A,Virtuoso,"[19, 14, 83, 24, 69]"
14,ISTP-A,Virtuoso,"[21, 16, 86, 22, 69]"
15,ISTP-A,Virtuoso,"[19, 20, 92, 31, 65]"
16,ISTP-A,Virtuoso,"[26, 28, 89, 31, 67]"
17,ISTP-A,Virtuoso,"[21, 20, 81, 28, 69]"
18,ISTP-A,Virtuoso,"[17, 32, 83, 25, 69]"
19,ISTP-A,Virtuoso,"[6, 11, 86, 19, 78]"
20,ISTP-A,Virtuoso,"[8, 20, 79, 31, 68]"
