Cycle,Code,Role,Values
1,ISTP-A,Virtuoso,"[25, 28, 81, 28, 69]"
2,ISTP-A,Virtuoso,"[11, 28, 81, 25, 69]"
3,ISTP-A,Virtuoso,"[21, 31, 78, 31, 76]"
4,ISTP-A,Virtuoso,"[22, 28, 78, 29, 71]"
5,ISTP-A,Virtuoso,"[31, 24, 81, 29, 69]"
6,ISTP-A,Virtuoso,"[17, 18, 83, 28, 67]"
7,ISTP-A,Virtuoso,"[17, 31, 78, 31, 72]"
8,ISTP-A,Virtuoso,"[17, 28, 83, 31, 69]"
9,ISTP-A,Virtuoso,"[22, 27, 75, 28, 67]"
10,ISTP-A,Virtuoso,"[28, 28, 92, 28, 75]"
11,ISTP-A,Virtuoso,"[25, 31, 86, 35, 69]"
12,ISTP-A,Virtuoso,"[14, 29, 81, 31, 67]"
13,ISTP-A,Virtuoso,"[22, 28, 78, 31, 69]"
14,ISTP-A,Virtuoso,"[19, 28, 75, 35, 75]"
15,ISTP-A,Virtuoso,"[18, 31, 86, 33, 68]"
16,ISTP-A,Virtuoso,"[22, 29, 85, 24, 69]"
17,ISTP-A,Virtuoso,"[14, 27, 86, 25, 68]"
18,ISTP-A,Virtuoso,"[19, 25, 81, 25, 71]"
19,ISTP-A,Virtuoso,"[15, 31, 88, 31, 68]"
20,ISTP-A,Virtuoso,"[19, 28, 83, 17, 72]"
