Cycle,Code,Role,Values
Cycle,Code,Role,Values
1,ISTP-A,Virtuoso,"[31, 14, 92, 33, 53]"
2,ISTP-A,Virtuoso,"[22, 14, 78, 39, 75]"
3,ISTP-A,Virtuoso,"[31, 14, 72, 42, 61]"
4,ISTP-A,Virtuoso,"[31, 11, 89, 25, 81]"
5,ISTP-A,Virtuoso,"[21, 22, 85, 32, 67]"
6,ISTP-A,Virtuoso,"[22, 22, 89, 33, 58]"
7,ISTP-A,Virtuoso,"[14, 11, 94, 28, 64]"
8,ISTP-A,Virtuoso,"[22, 14, 83, 28, 67]"
9,ISTP-A,Virtuoso,"[17, 20, 92, 31, 78]"
10,ISTP-A,Virtuoso,"[22, 14, 86, 25, 61]"
11,ISTP-A,Virtuoso,"[22, 22, 88, 28, 61]"
12,ISTP-A,Virtuoso,"[14, 25, 79, 31, 72]"
13,ISTP-A,Virtuoso,"[14, 14, 86, 31, 53]"
14,ISTP-A,Virtuoso,"[22, 31, 81, 31, 69]"
15,ISTP-A,Virtuoso,"[22, 11, 79, 39, 64]"
16,ISTP-A,Virtuoso,"[14, 20, 86, 31, 58]"
17,ISTP-A,Virtuoso,"[14, 20, 81, 33, 64]"
18,ISTP-A,Virtuoso,"[22, 25, 75, 36, 69]"
19,ISTP-A,Virtuoso,"[12, 20, 97, 33, 61]"
20,ISTP-A,Virtuoso,"[22, 18, 86, 36, 75]"
