Cycle,Code,Role,Values
1,ISTP-A,Virtuoso,"[11, 28, 67, 36, 54]"
2,ISTP-A,Virtuoso,"[31, 34, 61, 47, 69]"
3,ISTP-A,Virtuoso,"[25, 25, 64, 32, 64]"
4,ISTP-A,Virtuoso,"[19, 31, 64, 40, 61]"
5,ISTP-A,Virtuoso,"[29, 34, 67, 39, 68]"
6,ISTP-A,Virtuoso,"[28, 34, 68, 40, 53]"
7,ISTP-A,Virtuoso,"[22, 34, 64, 39, 68]"
8,ISTP-A,Virtuoso,"[28, 25, 75, 39, 68]"
9,ISTP-A,Virtuoso,"[28, 34, 68, 46, 72]"
10,ISTP-A,Virtuoso,"[25, 34, 56, 44, 71]"
11,ISTP-A,Virtuoso,"[32, 35, 67, 47, 65]"
12,ISTP-A,Virtuoso,"[28, 28, 69, 31, 61]"
13,ISTP-A,Virtuoso,"[29, 28, 68, 49, 74]"
14,ISTP-A,Virtuoso,"[33, 28, 61, 47, 72]"
15,ISTP-A,Virtuoso,"[28, 31, 61, 39, 56]"
16,ISTP-A,Virtuoso,"[33, 34, 56, 44, 74]"
17,ISTP-A,Virtuoso,"[31, 34, 69, 39, 69]"
18,ISTP-A,Virtuoso,"[32, 34, 72, 39, 57]"
19,ISTP-A,Virtuoso,"[22, 31, 69, 39, 67]"
20,ISTP-A,Virtuoso,"[29, 36, 65, 42, 56]"
