Cycle,Code,Role,Values
Cycle,Code,Role,Values
1,ESTP-A,Entrepreneur,"[72, 16, 64, 33, 78]"
2,ESTP-A,Entrepreneur,"[83, 22, 58, 39, 78]"
3,ESTP-A,Entrepreneur,"[72, 34, 64, 44, 74]"
4,ESTP-A,Entrepreneur,"[72, 16, 83, 31, 78]"
5,ESTP-A,Entrepreneur,"[67, 20, 64, 44, 78]"
6,ESTP-A,Entrepreneur,"[69, 27, 58, 40, 75]"
7,ESTP-A,Entrepreneur,"[64, 29, 72, 44, 78]"
8,ESTP-A,Entrepreneur,"[81, 14, 75, 35, 75]"
9,ESTP-A,Entrepreneur,"[75, 47, 64, 42, 78]"
10,ESTP-A,Entrepreneur,"[75, 17, 69, 39, 81]"
11,ESTP-A,Entrepreneur,"[64, 22, 79, 40, 76]"
12,ESTP-A,Entrepreneur,"[75, 29, 69, 44, 81]"
13,ESTP-A,Entrepreneur,"[75, 39, 64, 31, 78]"
14,ESTP-A,Entrepreneur,"[72, 34, 61, 31, 81]"
15,ESTP-A,Entrepreneur,"[69, 27, 67, 42, 71]"
16,ESTP-A,Entrepreneur,"[75, 38, 69, 46, 75]"
17,ESTP-A,Entrepreneur,"[72, 39, 69, 43, 78]"
18,ESTP-A,Entrepreneur,"[78, 35, 67, 44, 72]"
19,ESTP-A,Entrepreneur,"[64, 36, 64, 47, 78]"
20,ESTP-A,Entrepreneur,"[89, 22, 64, 39, 75]"
