Cycle,Code,Role,Values
1,ISTP-A,Virtuoso,"[36, 35, 54, 21, 64]"
2,ISTP-A,Virtuoso,"[19, 39, 64, 24, 64]"
3,ISTP-A,Virtuoso,"[33, 31, 67, 29, 56]"
4,ISTP-A,Virtuoso,"[33, 36, 57, 25, 64]"
5,ISTP-A,Virtuoso,"[36, 28, 69, 24, 53]"
6,ISTP-A,Virtuoso,"[36, 38, 54, 22, 67]"
7,ISTP-A,Virtuoso,"[37, 39, 58, 28, 64]"
8,ISTP-A,Virtuoso,"[31, 17, 61, 25, 69]"
9,ISTP-A,Virtuoso,"[33, 36, 61, 25, 53]"
10,ISTP-A,Virtuoso,"[42, 25, 64, 22, 61]"
11,ISTP-A,Virtuoso,"[36, 42, 67, 29, 67]"
12,ISTP-A,Virtuoso,"[42, 34, 58, 18, 67]"
13,ISTP-A,Virtuoso,"[39, 34, 56, 21, 61]"
14,ISTP-A,Virtuoso,"[36, 34, 61, 22, 67]"
15,ISTP-A,Virtuoso,"[17, 31, 69, 19, 69]"
16,ISTP-A,Virtuoso,"[28, 34, 68, 31, 64]"
17,ISTP-A,Virtuoso,"[36, 34, 56, 22, 72]"
18,ISTP-A,Virtuoso,"[33, 36, 64, 22, 72]"
19,ISTP-A,Virtuoso,"[33, 36, 58, 21, 72]"
20,ISTP-A,Virtuoso,"[36, 36, 64, 25, 58]"
