Cycle,Code,Role,Values
1,ISTP-A,Virtuoso,"[47, 24, 67, 22, 58]"
2,ESTP-A,Entrepreneur,"[58, 16, 67, 28, 57]"
3,ESTP-A,Entrepreneur,"[68, 20, 72, 28, 64]"
4,ESTP-A,Entrepreneur,"[56, 25, 75, 31, 56]"
5,ESTP-A,Entrepreneur,"[56, 20, 64, 26, 53]"
6,ESTP-A,Entrepreneur,"[58, 28, 69, 15, 53]"
7,ESTP-A,Entrepreneur,"[58, 29, 69, 28, 67]"
8,ESTP-A,Entrepreneur,"[65, 20, 67, 17, 56]"
9,ESTP-A,Entrepreneur,"[58, 18, 69, 22, 56]"
10,ESTP-A,Entrepreneur,"[56, 31, 71, 19, 56]"
11,ESTP-A,Entrepreneur,"[63, 13, 69, 25, 57]"
12,ESTP-A,Entrepreneur,"[64, 16, 69, 26, 60]"
13,ESTP-A,Entrepreneur,"[58, 20, 75, 24, 56]"
14,ESTP-A,Entrepreneur,"[58, 17, 72, 25, 64]"
15,ESTP-A,Entrepreneur,"[67, 27, 67, 17, 56]"
16,ESTP-A,Entrepreneur,"[53, 25, 69, 19, 58]"
17,ESTP-A,Entrepreneur,"[56, 22, 69, 19, 53]"
18,ESTP-A,Entrepreneur,"[53, 28, 69, 17, 61]"
19,ESTP-A,Entrepreneur,"[53, 25, 72, 14, 58]"
20,ISTP-A,Virtuoso,"[49, 4, 72, 31, 61]"
