Cycle,Code,Role,Values
Cycle,Code,Role,Values
1,ISTP-A,Virtuoso,"[28, 10, 78, 35, 69]"
2,ISTP-A,Virtuoso,"[28, 14, 78, 39, 71]"
3,ISTP-A,Virtuoso,"[22, 21, 75, 36, 68]"
4,ISTP-A,Virtuoso,"[22, 25, 78, 33, 71]"
5,ISTP-A,Virtuoso,"[28, 10, 75, 37, 65]"
6,ISTP-A,Virtuoso,"[35, 20, 78, 31, 74]"
7,ISTP-A,Virtuoso,"[29, 17, 83, 39, 67]"
8,ISTP-A,Virtuoso,"[33, 20, 92, 33, 72]"
9,ISTP-A,Virtuoso,"[28, 28, 75, 36, 72]"
10,ISTP-A,Virtuoso,"[28, 20, 89, 36, 68]"
11,ISTP-A,Virtuoso,"[37, 22, 83, 42, 68]"
12,ISTP-A,Virtuoso,"[32, 21, 75, 35, 71]"
13,ISTP-A,Virtuoso,"[29, 16, 78, 40, 71]"
14,ISTP-A,Virtuoso,"[26, 20, 92, 31, 75]"
15,ISTP-A,Virtuoso,"[29, 17, 86, 37, 72]"
16,ISTP-A,Virtuoso,"[32, 13, 81, 39, 72]"
17,ISTP-A,Virtuoso,"[25, 6, 78, 35, 74]"
18,ISTP-A,Virtuoso,"[25, 21, 82, 36, 71]"
19,ISTP-A,Virtuoso,"[33, 22, 82, 33, 72]"
20,ISTP-A,Virtuoso,"[26, 22, 78, 33, 71]"
