Cycle,Code,Role,Values
1,INFJ-A,Advocate,"[7, 53, 33, 60, 56]"
2,INFP-A,Mediator,"[3, 56, 40, 43, 60]"
3,ISFJ-T,Defender,"[4, 46, 35, 64, 49]"
4,ISFJ-T,Defender,"[1, 48, 33, 58, 49]"
5,ISFJ-A,Defender,"[6, 46, 35, 60, 60]"
6,INFJ-T,Advocate,"[6, 52, 33, 57, 49]"
7,ISFJ-A,Defender,"[0, 48, 35, 60, 54]"
8,INFJ-T,Advocate,"[0, 56, 35, 60, 49]"
9,INFJ-T,Advocate,"[1, 52, 32, 57, 49]"
10,INFJ-T,Advocate,"[6, 54, 31, 64, 49]"
11,ISFJ-T,Defender,"[4, 48, 29, 67, 47]"
12,ISFJ-A,Defender,"[0, 47, 29, 65, 54]"
13,INFJ-A,Advocate,"[0, 54, 33, 61, 54]"
14,ISFJ-A,Defender,"[0, 47, 35, 61, 60]"
15,INFJ-T,Advocate,"[6, 51, 32, 57, 46]"
16,INFJ-T,Advocate,"[0, 60, 29, 58, 47]"
17,INFJ-A,Advocate,"[4, 56, 31, 63, 53]"
18,INFJ-A,Advocate,"[8, 52, 29, 51, 53]"
19,INFJ-A,Advocate,"[1, 60, 35, 54, 60]"
20,INFP-A,Mediator,"[3, 53, 31, 49, 53]"
