Cycle,Code,Role,Values
1,ISFP-A,Adventurer,"[0, 41, 36, 39, 63]"
2,ISFP-A,Adventurer,"[1, 48, 33, 49, 56]"
3,ISFP-A,Adventurer,"[4, 45, 32, 46, 53]"
4,ISFP-A,Adventurer,"[0, 43, 32, 43, 65]"
5,ISFP-A,Adventurer,"[0, 45, 31, 46, 60]"
6,ISFP-A,Adventurer,"[0, 32, 33, 46, 58]"
7,ISFP-A,Adventurer,"[0, 42, 39, 33, 63]"
8,ISFP-A,Adventurer,"[7, 42, 42, 49, 71]"
9,INFP-A,Mediator,"[0, 51, 39, 36, 68]"
10,ISFP-A,Adventurer,"[1, 36, 37, 36, 60]"
11,ISFP-A,Adventurer,"[1, 35, 33, 44, 60]"
12,INFP-A,Mediator,"[7, 51, 37, 42, 63]"
13,INFP-A,Mediator,"[4, 53, 33, 49, 71]"
14,ISFP-A,Adventurer,"[1, 35, 32, 44, 68]"
15,ISFP-A,Adventurer,"[0, 48, 33, 39, 56]"
16,ISFP-A,Adventurer,"[4, 41, 39, 42, 71]"
17,ISFP-A,Adventurer,"[7, 48, 32, 37, 56]"
18,ISFP-A,Adventurer,"[1, 39, 39, 37, 61]"
19,INFP-A,Mediator,"[0, 51, 36, 39, 75]"
20,ISFP-A,Adventurer,"[0, 41, 36, 40, 58]"
