Cycle,Code,Role,Values
Cycle,Code,Role,Values
1,ISTJ-A,Logistician,"[8, 10, 82, 69, 79]"
2,ISTJ-A,Logistician,"[14, 7, 79, 72, 81]"
3,ISTJ-A,Logistician,"[11, 2, 74, 74, 82]"
4,ISTJ-A,Logistician,"[10, 10, 72, 71, 82]"
5,ISTJ-A,Logistician,"[12, 18, 71, 75, 86]"
6,ISTJ-A,Logistician,"[10, 11, 79, 76, 93]"
7,ISTJ-A,Logistician,"[7, 17, 75, 74, 76]"
8,ISTJ-A,Logistician,"[14, 7, 74, 72, 82]"
9,ISTJ-A,Logistician,"[12, 4, 75, 74, 75]"
10,ISTJ-A,Logistician,"[14, 10, 75, 74, 76]"
11,ISTJ-A,Logistician,"[4, 2, 79, 76, 79]"
12,ISTJ-A,Logistician,"[11, 6, 76, 75, 76]"
13,ISTJ-A,Logistician,"[12, 10, 74, 76, 83]"
14,ISTJ-A,Logistician,"[12, 7, 75, 71, 74]"
15,ISTJ-A,Logistician,"[14, 11, 65, 75, 81]"
16,ISTJ-A,Logistician,"[10, 10, 69, 69, 81]"
17,ISTJ-A,Logistician,"[6, 9, 74, 75, 86]"
18,ISTJ-A,Logistician,"[4, 0, 72, 74, 76]"
19,ISTJ-A,Logistician,"[17, 22, 71, 76, 88]"
20,ISTJ-A,Logistician,"[11, 13, 71, 76, 81]"
