Cycle,Code,Role,Values
1,ESFJ-A,Consul,"[51, 14, 43, 65, 68]"
2,ESFJ-A,Consul,"[56, 11, 43, 76, 61]"
3,ESFJ-A,Consul,"[54, 14, 43, 64, 57]"
4,ESFJ-A,Consul,"[63, 11, 42, 58, 67]"
5,ESFJ-A,Consul,"[58, 10, 40, 64, 64]"
6,ESFJ-A,Consul,"[56, 7, 35, 69, 67]"
7,ESFJ-A,Consul,"[51, 14, 39, 61, 57]"
8,ESFJ-A,Consul,"[53, 13, 32, 78, 58]"
9,ESFJ-A,Consul,"[65, 7, 46, 69, 56]"
10,ESFJ-A,Consul,"[58, 9, 32, 65, 63]"
11,ESFJ-A,Consul,"[57, 14, 37, 68, 67]"
12,ESFJ-A,Consul,"[54, 7, 37, 58, 63]"
13,ESFJ-A,Consul,"[60, 10, 42, 75, 58]"
14,ESFJ-A,Consul,"[58, 17, 43, 65, 53]"
15,ESFJ-A,Consul,"[54, 6, 42, 69, 57]"
16,ISFJ-A,Defender,"[49, 9, 33, 58, 58]"
17,ESFJ-A,Consul,"[63, 11, 40, 64, 68]"
18,ESFJ-A,Consul,"[61, 9, 39, 75, 64]"
19,ESFJ-A,Consul,"[56, 17, 37, 71, 64]"
20,ESFJ-A,Consul,"[57, 20, 42, 67, 53]"
