Cycle,Code,Role,Values
1,ESFP-A,Entertainer,"[61, 42, 37, 15, 74]"
2,ESFP-A,Entertainer,"[63, 36, 35, 21, 81]"
3,ESFP-A,Entertainer,"[67, 31, 39, 12, 65]"
4,ESFP-A,Entertainer,"[65, 32, 39, 25, 79]"
5,ESFP-A,Entertainer,"[63, 35, 47, 12, 71]"
6,ESFP-A,Entertainer,"[63, 36, 44, 18, 78]"
7,ESFP-A,Entertainer,"[65, 35, 43, 33, 67]"
8,ESFP-A,Entertainer,"[57, 32, 42, 29, 68]"
9,ESFP-A,Entertainer,"[64, 42, 47, 21, 63]"
10,ESFP-A,Entertainer,"[58, 42, 42, 12, 65]"
11,ESFP-A,Entertainer,"[65, 32, 39, 21, 72]"
12,ESFP-A,Entertainer,"[67, 31, 37, 24, 67]"
13,ESFP-A,Entertainer,"[61, 34, 42, 22, 75]"
14,ESFP-A,Entertainer,"[64, 27, 46, 24, 76]"
15,ESFP-A,Entertainer,"[58, 32, 42, 15, 71]"
16,ESFP-A,Entertainer,"[61, 36, 46, 17, 76]"
17,ESFP-A,Entertainer,"[63, 32, 43, 24, 69]"
18,ESFP-A,Entertainer,"[60, 32, 43, 14, 68]"
19,ESFP-A,Entertainer,"[67, 36, 36, 19, 65]"
20,ESFP-A,Entertainer,"[65, 35, 43, 15, 69]"
