Cycle,Code,Role,Values
1,ISTJ-A,Logistician,"[19, 3, 75, 72, 82]"
2,ISTJ-A,Logistician,"[24, 14, 74, 68, 81]"
3,ISTJ-A,Logistician,"[12, 7, 71, 74, 81]"
4,ISTJ-A,Logistician,"[25, 10, 74, 74, 71]"
5,ISTJ-A,Logistician,"[18, 7, 69, 68, 76]"
6,ISTJ-A,Logistician,"[19, 7, 71, 69, 86]"
7,ISTJ-A,Logistician,"[14, 9, 67, 69, 86]"
8,ISTJ-A,Logistician,"[25, 2, 71, 71, 75]"
9,ISTJ-A,Logistician,"[17, 11, 72, 69, 82]"
10,ISTJ-A,Logistician,"[28, 9, 68, 67, 81]"
11,ISTJ-A,Logistician,"[18, 6, 71, 68, 86]"
12,ISTJ-A,Logistician,"[15, 7, 72, 68, 78]"
13,ISTJ-A,Logistician,"[12, 3, 71, 69, 78]"
14,ISTJ-A,Logistician,"[18, 14, 71, 69, 71]"
15,ISTJ-A,Logistician,"[21, 4, 68, 67, 79]"
16,ISTJ-A,Logistician,"[19, 10, 69, 68, 86]"
17,ISTJ-A,Logistician,"[17, 0, 67, 69, 76]"
18,ISTJ-A,Logistician,"[14, 7, 75, 74, 79]"
19,ISTJ-A,Logistician,"[15, 11, 72, 72, 85]"
20,ISTJ-A,Logistician,"[17, 2, 67, 72, 72]"
