Cycle,Code,Role,Values
Cycle,Code,Role,Values
1,ISTJ-A,Logistician,"[33, 43, 61, 61, 65]"
2,ISTJ-A,Logistician,"[33, 43, 54, 57, 69]"
3,ISTP-A,Virtuoso,"[40, 36, 61, 49, 58]"
4,ISTJ-A,Logistician,"[40, 36, 53, 53, 65]"
5,ISTP-A,Virtuoso,"[43, 39, 56, 47, 65]"
6,ISTP-A,Virtuoso,"[47, 45, 51, 49, 69]"
7,ISFP-A,Adventurer,"[46, 42, 49, 47, 71]"
8,ISTJ-A,Logistician,"[40, 35, 56, 60, 71]"
9,ISTP-A,Virtuoso,"[33, 39, 51, 47, 58]"
10,ISTP-A,Virtuoso,"[43, 38, 60, 46, 58]"
11,ISTP-A,Virtuoso,"[40, 45, 57, 46, 71]"
12,ISTJ-A,Logistician,"[33, 43, 51, 54, 69]"
13,ISFP-A,Adventurer,"[36, 46, 49, 49, 69]"
14,ISFJ-A,Defender,"[39, 34, 47, 51, 71]"
15,ISFJ-A,Defender,"[36, 38, 49, 51, 63]"
16,ISTP-A,Virtuoso,"[36, 42, 64, 43, 65]"
17,ISTJ-A,Logistician,"[40, 39, 53, 54, 76]"
18,ISTP-A,Virtuoso,"[35, 47, 57, 47, 65]"
19,ISFJ-A,Defender,"[32, 45, 49, 51, 58]"
20,ISFP-A,Adventurer,"[35, 45, 49, 46, 68]"
