Cycle,Code,Role,Values
1,ESTP-A,Entrepreneur,"[53, 21, 81, 43, 63]"
2,ISTP-A,Virtuoso,"[36, 22, 86, 49, 78]"
3,ESTP-A,Entrepreneur,"[54, 27, 86, 49, 74]"
4,ISTP-A,Virtuoso,"[39, 28, 86, 49, 67]"
5,ISTJ-A,Logistician,"[49, 31, 94, 53, 72]"
6,ISTP-A,Virtuoso,"[46, 28, 83, 44, 64]"
7,ISTP-A,Virtuoso,"[36, 28, 83, 47, 64]"
8,ISTP-A,Virtuoso,"[49, 20, 78, 44, 64]"
9,ISTJ-A,Logistician,"[44, 14, 83, 58, 64]"
10,ISTP-A,Virtuoso,"[46, 17, 94, 44, 74]"
11,ESTP-A,Entrepreneur,"[53, 28, 94, 49, 64]"
12,ESTP-A,Entrepreneur,"[53, 7, 94, 42, 67]"
13,ISTP-A,Virtuoso,"[44, 22, 92, 47, 69]"
14,ISTJ-A,Logistician,"[35, 22, 83, 56, 69]"
15,ISTP-A,Virtuoso,"[49, 28, 92, 39, 64]"
16,ISTP-A,Virtuoso,"[49, 25, 83, 47, 75]"
17,ISTJ-A,Logistician,"[33, 22, 94, 56, 63]"
18,ESTJ-A,Executive,"[53, 22, 94, 53, 67]"
19,ISTJ-A,Logistician,"[35, 17, 100, 53, 67]"
20,ISTP-A,Virtuoso,"[22, 20, 94, 49, 64]"
