Cycle,Code,Role,Values
1,ISTP-A,Virtuoso,"[39, 28, 86, 25, 68]"
2,ISTP-A,Virtuoso,"[33, 22, 86, 33, 69]"
3,ISTP-A,Virtuoso,"[49, 25, 78, 22, 69]"
4,ISTP-A,Virtuoso,"[39, 22, 78, 31, 69]"
5,ISTP-A,Virtuoso,"[33, 25, 86, 39, 69]"
6,ISTP-A,Virtuoso,"[36, 28, 78, 40, 69]"
7,ESTP-A,Entrepreneur,"[64, 24, 75, 39, 75]"
8,ISTP-A,Virtuoso,"[39, 31, 86, 37, 69]"
9,ISTP-A,Virtuoso,"[47, 28, 78, 36, 72]"
10,ISTP-A,Virtuoso,"[33, 22, 86, 39, 69]"
11,ISTP-A,Virtuoso,"[39, 28, 78, 36, 69]"
12,ISTP-A,Virtuoso,"[36, 28, 75, 42, 69]"
13,ISTP-A,Virtuoso,"[44, 28, 78, 36, 69]"
14,ISTP-A,Virtuoso,"[40, 31, 78, 12, 69]"
15,ISTP-A,Virtuoso,"[36, 25, 75, 40, 69]"
16,ISTP-A,Virtuoso,"[42, 18, 81, 31, 68]"
17,ISTP-A,Virtuoso,"[49, 34, 83, 33, 69]"
18,ISTP-A,Virtuoso,"[47, 25, 83, 33, 68]"
19,ISTP-A,Virtuoso,"[36, 22, 83, 25, 69]"
20,ISTP-A,Virtuoso,"[49, 28, 78, 31, 67]"
