Cycle,Code,Role,Values
1,ISTP-T,Virtuoso,"[22, 28, 64, 42, 42]"
2,ISTP-T,Virtuoso,"[17, 29, 60, 42, 47]"
3,ISTP-A,Virtuoso,"[14, 29, 75, 29, 67]"
4,ISTP-T,Virtuoso,"[17, 20, 69, 33, 42]"
5,ISTP-A,Virtuoso,"[26, 34, 64, 36, 53]"
6,ISTP-A,Virtuoso,"[33, 25, 75, 39, 58]"
7,ISTP-T,Virtuoso,"[22, 31, 64, 39, 44]"
8,ISTP-A,Virtuoso,"[22, 17, 71, 28, 56]"
9,ISTP-A,Virtuoso,"[28, 31, 69, 49, 56]"
10,ISTP-T,Virtuoso,"[31, 22, 67, 36, 49]"
11,ISTP-A,Virtuoso,"[22, 16, 67, 32, 58]"
12,ISTP-A,Virtuoso,"[22, 22, 60, 22, 58]"
13,ISTP-T,Virtuoso,"[24, 17, 65, 28, 49]"
14,ISTP-T,Virtuoso,"[6, 11, 81, 39, 49]"
15,ISTP-A,Virtuoso,"[8, 31, 65, 36, 53]"
16,ISTJ-T,Logistician,"[26, 28, 69, 56, 49]"
17,ISTP-A,Virtuoso,"[22, 25, 75, 33, 58]"
18,ISTP-T,Virtuoso,"[19, 31, 64, 40, 44]"
19,ISTP-T,Virtuoso,"[22, 28, 76, 28, 49]"
20,ISTP-T,Virtuoso,"[24, 28, 68, 39, 42]"
