Cycle,Code,Role,Values
1,ISTJ-A,Logistician,"[42, 13, 79, 57, 83]"
2,ISTJ-A,Logistician,"[49, 21, 74, 54, 83]"
3,ISTJ-A,Logistician,"[44, 22, 74, 68, 81]"
4,ISTJ-A,Logistician,"[46, 14, 69, 71, 79]"
5,ISTJ-A,Logistician,"[49, 13, 74, 60, 76]"
6,ISTJ-A,Logistician,"[43, 13, 75, 64, 78]"
7,ISTJ-A,Logistician,"[40, 11, 74, 57, 78]"
8,ESTJ-A,Executive,"[53, 14, 76, 58, 81]"
9,ISTJ-A,Logistician,"[42, 14, 76, 67, 76]"
10,ISTJ-A,Logistician,"[42, 13, 67, 65, 85]"
11,ISTJ-A,Logistician,"[46, 7, 79, 57, 72]"
12,ISTJ-A,Logistician,"[47, 11, 74, 65, 74]"
13,ISTJ-A,Logistician,"[43, 21, 76, 60, 79]"
14,ISTJ-A,Logistician,"[47, 18, 69, 63, 81]"
15,ESTJ-A,Executive,"[51, 17, 71, 68, 76]"
16,ISTJ-A,Logistician,"[46, 17, 81, 63, 83]"
17,ISTJ-A,Logistician,"[44, 14, 76, 68, 83]"
18,ISTJ-A,Logistician,"[42, 18, 75, 61, 86]"
19,ISTJ-A,Logistician,"[42, 16, 69, 69, 85]"
20,ISTJ-A,Logistician,"[39, 16, 75, 61, 81]"
