Cycle,Code,Role,Values
1,ISTP-A,Virtuoso,"[26, 36, 74, 31, 82]"
2,ISTP-A,Virtuoso,"[26, 27, 74, 35, 81]"
3,ISTP-A,Virtuoso,"[29, 32, 75, 35, 75]"
4,ISTP-A,Virtuoso,"[32, 29, 71, 35, 75]"
5,ISTP-A,Virtuoso,"[25, 34, 78, 31, 81]"
6,ISTP-A,Virtuoso,"[28, 25, 72, 25, 82]"
7,ISTP-A,Virtuoso,"[29, 31, 72, 29, 72]"
8,ISTP-A,Virtuoso,"[28, 38, 78, 31, 74]"
9,ISTP-A,Virtuoso,"[22, 35, 76, 32, 76]"
10,ISTP-A,Virtuoso,"[31, 28, 75, 29, 78]"
11,ISTP-A,Virtuoso,"[25, 29, 78, 25, 82]"
12,ISTP-A,Virtuoso,"[32, 32, 71, 36, 81]"
13,ISTP-A,Virtuoso,"[29, 31, 75, 21, 76]"
14,ISTP-A,Virtuoso,"[26, 28, 76, 31, 78]"
15,ISTP-A,Virtuoso,"[28, 28, 76, 28, 67]"
16,ISTP-A,Virtuoso,"[31, 32, 76, 33, 78]"
17,ISTP-A,Virtuoso,"[26, 32, 72, 26, 79]"
18,ISTP-A,Virtuoso,"[28, 32, 72, 31, 72]"
19,ISTP-A,Virtuoso,"[35, 32, 76, 31, 75]"
20,ISTP-A,Virtuoso,"[25, 31, 75, 21, 74]"
